date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,AQI,AQI_Explained
2014-05-26,30.0,21.0,0.0,13.3,6.0,9.0,19.0,28.0,28.0,26.0,14.0,33.0,69.0,0.0,1009.0,30.0,8.0,186.0,10.0,342.0,Hazardous
2014-05-27,32.0,21.0,0.0,14.0,7.0,2.0,15.0,28.0,28.0,27.0,20.0,15.0,50.0,0.0,1005.0,32.0,10.0,228.0,13.0,352.0,Hazardous
2014-05-28,35.0,22.0,0.0,14.0,7.0,0.0,15.0,30.0,30.0,29.0,18.0,19.0,46.0,0.0,1006.0,35.0,10.0,217.0,11.0,338.0,Hazardous
2014-05-29,32.0,22.0,0.0,14.0,7.0,0.0,16.0,28.0,28.0,27.0,19.0,16.0,52.0,0.0,1007.0,32.0,10.0,155.0,12.0,315.0,Hazardous
2014-05-30,31.0,22.0,0.0,13.4,6.0,5.0,16.0,28.0,28.0,27.0,22.0,29.0,52.0,0.0,1009.0,31.0,10.0,169.0,15.0,329.0,Hazardous
2014-05-31,26.0,20.0,0.0,14.0,6.0,9.0,18.0,24.0,24.0,23.0,28.0,31.0,77.0,0.0,1011.0,26.0,10.0,142.0,21.0,305.0,Hazardous
2014-06-01,25.0,20.0,0.0,8.8,5.0,20.0,20.0,24.0,24.0,23.0,35.0,85.0,87.0,8.2,1005.0,25.0,9.0,152.0,26.0,173.0,Unhealthy
2014-06-02,27.0,20.0,0.0,14.0,6.0,28.0,19.0,25.0,25.0,23.0,28.0,40.0,78.0,0.0,1003.0,27.0,10.0,281.0,20.0,293.0,Very unhealthy
2014-06-03,23.0,17.0,0.0,9.9,5.0,35.0,16.0,22.0,22.0,21.0,21.0,61.0,74.0,0.3,1005.0,23.0,10.0,299.0,15.0,303.0,Hazardous
2014-06-04,25.0,18.0,0.0,11.1,5.0,43.0,17.0,23.0,23.0,22.0,19.0,55.0,72.0,0.0,1005.0,25.0,10.0,244.0,13.0,324.0,Hazardous
2014-06-05,27.0,18.0,0.0,13.4,5.0,50.0,18.0,24.0,24.0,23.0,13.0,46.0,78.0,0.1,1006.0,27.0,9.0,105.0,10.0,300.0,Very unhealthy
2014-06-06,28.0,19.0,0.0,14.1,6.0,58.0,19.0,25.0,25.0,24.0,13.0,20.0,74.0,0.0,1005.0,28.0,10.0,117.0,10.0,304.0,Hazardous
2014-06-07,30.0,20.0,0.0,14.1,7.0,65.0,21.0,27.0,27.0,25.0,14.0,20.0,78.0,0.0,1004.0,30.0,10.0,122.0,10.0,312.0,Hazardous
2014-06-08,27.0,21.0,0.0,14.1,6.0,73.0,19.0,26.0,26.0,24.0,15.0,21.0,77.0,0.0,1006.0,27.0,10.0,115.0,12.0,287.0,Very unhealthy
2014-06-09,26.0,20.0,0.0,14.1,6.0,81.0,19.0,24.0,24.0,23.0,20.0,28.0,80.0,0.0,1006.0,26.0,10.0,109.0,16.0,207.0,Very unhealthy
2014-06-10,28.0,20.0,0.0,13.4,5.0,88.0,19.0,26.0,26.0,24.0,16.0,27.0,76.0,0.0,1007.0,28.0,10.0,73.0,13.0,180.0,Unhealthy
2014-06-11,28.0,20.0,0.0,13.4,5.0,96.0,19.0,25.0,25.0,24.0,13.0,43.0,75.0,0.3,1007.0,28.0,8.0,69.0,10.0,183.0,Unhealthy
2014-06-12,29.0,19.0,0.0,13.4,7.0,100.0,18.0,25.0,25.0,24.0,10.0,38.0,69.0,0.3,1006.0,29.0,10.0,95.0,8.0,308.0,Hazardous
2014-06-13,31.0,19.0,0.0,14.1,7.0,89.0,18.0,28.0,28.0,27.0,12.0,21.0,61.0,0.0,1008.0,31.0,10.0,187.0,9.0,331.0,Hazardous
2014-06-14,34.0,22.0,0.0,14.1,7.0,82.0,18.0,29.0,29.0,28.0,13.0,20.0,55.0,0.0,1008.0,34.0,10.0,162.0,9.0,336.0,Hazardous
2014-06-15,29.0,23.0,0.0,12.2,6.0,74.0,18.0,27.0,27.0,26.0,17.0,53.0,65.0,0.0,1007.0,29.0,10.0,121.0,13.0,308.0,Hazardous
2014-06-16,26.0,22.0,0.0,9.1,5.0,67.0,21.0,26.0,26.0,24.0,25.0,92.0,86.0,0.0,1003.0,26.0,10.0,116.0,19.0,150.0,Unhealthy for sensitive groups
2014-06-17,26.0,21.0,0.0,9.1,5.0,59.0,22.0,27.0,27.0,24.0,12.0,87.0,86.0,0.1,1002.0,26.0,8.0,220.0,9.0,293.0,Very unhealthy
2014-06-18,26.0,20.0,0.0,12.3,5.0,52.0,19.0,25.0,25.0,23.0,12.0,51.0,79.0,0.1,1006.0,26.0,10.0,76.0,9.0,180.0,Unhealthy
2014-06-19,27.0,21.0,0.0,14.5,7.0,44.0,20.0,26.0,26.0,24.0,20.0,35.0,79.0,0.0,1005.0,27.0,10.0,126.0,16.0,250.0,Very unhealthy
2014-06-20,27.0,22.0,0.0,9.1,6.0,36.0,23.0,27.0,27.0,25.0,14.0,93.0,90.0,3.5,1003.0,27.0,7.0,133.0,10.0,193.0,Unhealthy
2014-06-21,23.0,22.0,0.0,10.2,5.0,29.0,22.0,25.0,25.0,23.0,17.0,93.0,95.0,10.0,1004.0,23.0,7.0,39.0,11.0,213.0,Very unhealthy
2014-06-22,24.0,21.0,0.0,13.4,5.0,21.0,20.0,25.0,25.0,23.0,11.0,51.0,86.0,0.4,1008.0,24.0,8.0,85.0,8.0,138.0,Unhealthy for sensitive groups
2014-06-23,23.0,20.0,0.0,12.3,5.0,14.0,20.0,24.0,24.0,22.0,11.0,51.0,86.0,0.0,1008.0,23.0,9.0,135.0,8.0,210.0,Very unhealthy
2014-06-24,28.0,20.0,0.0,14.5,7.0,6.0,21.0,26.0,26.0,24.0,14.0,20.0,80.0,0.0,1007.0,28.0,9.0,165.0,10.0,297.0,Very unhealthy
2014-06-25,24.0,21.0,0.0,9.1,5.0,0.0,20.0,25.0,25.0,22.0,16.0,89.0,89.0,0.0,1007.0,24.0,10.0,127.0,11.0,162.0,Unhealthy
2014-06-26,25.0,21.0,0.0,9.1,5.0,0.0,22.0,25.0,25.0,23.0,11.0,100.0,94.0,0.5,1005.0,25.0,5.0,73.0,8.0,150.0,Unhealthy for sensitive groups
2014-06-27,24.0,20.0,0.0,10.1,5.0,0.0,21.0,25.0,25.0,23.0,10.0,82.0,92.0,2.7,1006.0,24.0,7.0,48.0,7.0,188.0,Unhealthy
2014-06-28,29.0,19.0,0.0,13.4,6.0,1.0,21.0,26.0,26.0,24.0,10.0,44.0,81.0,0.0,1007.0,29.0,8.0,204.0,7.0,316.0,Hazardous
2014-06-29,30.0,21.0,0.0,13.4,6.0,9.0,20.0,28.0,28.0,26.0,12.0,46.0,73.0,0.0,1008.0,30.0,10.0,181.0,9.0,333.0,Hazardous
2014-06-30,24.0,20.0,0.0,13.4,5.0,16.0,19.0,25.0,25.0,23.0,14.0,54.0,81.0,0.2,1010.0,24.0,10.0,169.0,10.0,314.0,Hazardous
2014-07-01,26.0,21.0,0.0,10.1,5.0,23.0,21.0,26.0,26.0,23.0,15.0,94.0,89.0,1.0,1010.0,26.0,10.0,123.0,11.0,260.0,Very unhealthy
2014-07-02,29.0,23.0,0.0,10.1,6.0,30.0,23.0,29.0,29.0,25.0,16.0,79.0,87.0,0.4,1003.0,29.0,8.0,235.0,11.0,287.0,Very unhealthy
2014-07-03,30.0,21.0,0.0,14.5,7.0,37.0,22.0,28.0,28.0,26.0,14.0,24.0,79.0,0.0,1004.0,30.0,9.0,235.0,10.0,322.0,Hazardous
2014-07-04,28.0,21.0,0.0,11.2,5.0,45.0,21.0,26.0,26.0,24.0,21.0,62.0,83.0,0.4,1007.0,28.0,10.0,101.0,15.0,247.0,Very unhealthy
2014-07-05,27.0,22.0,0.0,12.3,6.0,52.0,24.0,29.0,29.0,25.0,26.0,65.0,93.0,3.6,1004.0,27.0,9.0,165.0,16.0,188.0,Unhealthy
2014-07-06,28.0,21.0,0.0,13.4,6.0,59.0,22.0,28.0,28.0,25.0,19.0,52.0,84.0,9.6,1005.0,28.0,9.0,291.0,13.0,305.0,Hazardous
2014-07-07,29.0,21.0,0.0,13.4,6.0,66.0,22.0,28.0,28.0,25.0,12.0,40.0,85.0,0.0,1005.0,29.0,7.0,176.0,8.0,267.0,Very unhealthy
2014-07-08,29.0,22.0,0.0,11.2,6.0,74.0,23.0,29.0,29.0,26.0,19.0,49.0,86.0,0.1,1002.0,29.0,7.0,48.0,14.0,138.0,Unhealthy for sensitive groups
2014-07-09,31.0,24.0,0.0,12.3,6.0,81.0,23.0,31.0,31.0,27.0,26.0,48.0,81.0,0.3,1000.0,31.0,9.0,342.0,19.0,188.0,Unhealthy
2014-07-10,33.0,23.0,0.0,13.4,7.0,88.0,25.0,35.0,35.0,29.0,9.0,27.0,77.0,0.0,1003.0,33.0,8.0,222.0,6.0,315.0,Hazardous
2014-07-11,31.0,24.0,0.0,14.4,6.0,96.0,25.0,35.0,35.0,29.0,12.0,29.0,83.0,6.8,1003.0,31.0,9.0,179.0,8.0,337.0,Hazardous
2014-07-12,34.0,26.0,0.0,13.4,7.0,100.0,26.0,37.0,37.0,29.0,8.0,46.0,84.0,4.6,1003.0,34.0,9.0,187.0,5.0,313.0,Hazardous
2014-07-13,25.0,22.0,0.0,8.8,5.0,90.0,23.0,27.0,27.0,24.0,13.0,94.0,94.0,3.3,1006.0,25.0,7.0,232.0,10.0,223.0,Very unhealthy
2014-07-14,29.0,21.0,0.0,14.0,6.0,83.0,23.0,29.0,29.0,26.0,10.0,49.0,88.0,0.2,1008.0,29.0,6.0,157.0,7.0,315.0,Hazardous
2014-07-15,24.0,22.0,0.0,8.5,5.0,75.0,23.0,27.0,27.0,24.0,10.0,94.0,96.0,18.6,1009.0,24.0,4.0,107.0,6.0,183.0,Unhealthy
2014-07-16,30.0,23.0,0.0,13.3,6.0,68.0,25.0,32.0,32.0,27.0,10.0,60.0,90.0,0.0,1009.0,30.0,7.0,136.0,7.0,301.0,Hazardous
2014-07-17,31.0,24.0,0.0,13.3,6.0,61.0,25.0,32.0,32.0,27.0,19.0,43.0,90.0,0.0,1009.0,31.0,9.0,156.0,13.0,112.0,Unhealthy for sensitive groups
2014-07-18,31.0,25.0,0.0,13.3,6.0,54.0,25.0,33.0,33.0,27.0,23.0,58.0,89.0,0.0,1010.0,31.0,9.0,147.0,15.0,125.0,Unhealthy for sensitive groups
2014-07-19,30.0,25.0,0.0,13.6,6.0,46.0,26.0,33.0,33.0,28.0,19.0,40.0,89.0,0.4,1010.0,30.0,9.0,148.0,13.0,125.0,Unhealthy for sensitive groups
2014-07-20,33.0,25.0,0.0,13.5,6.0,39.0,26.0,36.0,36.0,29.0,17.0,12.0,85.0,0.0,1009.0,33.0,8.0,137.0,12.0,125.0,Unhealthy for sensitive groups
2014-07-21,32.0,25.0,0.0,13.5,7.0,32.0,26.0,35.0,35.0,29.0,20.0,32.0,87.0,0.0,1007.0,32.0,8.0,141.0,14.0,138.0,Unhealthy for sensitive groups
2014-07-22,32.0,25.0,0.0,13.5,7.0,24.0,26.0,35.0,35.0,29.0,23.0,9.0,84.0,0.0,1005.0,32.0,10.0,146.0,16.0,125.0,Unhealthy for sensitive groups
2014-07-23,31.0,27.0,0.0,12.1,6.0,17.0,26.0,36.0,36.0,29.0,24.0,41.0,86.0,0.0,1004.0,31.0,9.0,131.0,17.0,112.0,Unhealthy for sensitive groups
2014-07-24,31.0,26.0,0.0,12.1,6.0,10.0,26.0,34.0,34.0,28.0,36.0,56.0,86.0,0.0,1000.0,31.0,10.0,132.0,25.0,150.0,Unhealthy for sensitive groups
2014-07-25,29.0,26.0,0.0,10.9,6.0,3.0,25.0,32.0,32.0,27.0,29.0,73.0,88.0,1.3,1002.0,29.0,9.0,186.0,17.0,175.0,Unhealthy
2014-07-26,31.0,25.0,0.0,13.5,6.0,0.0,26.0,34.0,34.0,28.0,14.0,32.0,87.0,1.5,1010.0,31.0,7.0,54.0,10.0,331.0,Hazardous
2014-07-27,31.0,24.0,0.0,13.5,6.0,0.0,26.0,33.0,33.0,28.0,11.0,54.0,89.0,7.9,1009.0,31.0,7.0,156.0,8.0,290.0,Very unhealthy
2014-07-28,31.0,23.0,0.0,13.4,6.0,4.0,25.0,33.0,33.0,28.0,10.0,39.0,87.0,5.1,1007.0,31.0,7.0,150.0,7.0,240.0,Very unhealthy
2014-07-29,32.0,25.0,0.0,13.4,7.0,12.0,26.0,35.0,35.0,29.0,17.0,11.0,82.0,0.0,1007.0,32.0,10.0,140.0,12.0,210.0,Very unhealthy
2014-07-30,32.0,26.0,0.0,13.4,6.0,19.0,26.0,35.0,35.0,29.0,21.0,12.0,85.0,0.0,1006.0,32.0,8.0,130.0,15.0,150.0,Unhealthy for sensitive groups
2014-07-31,31.0,26.0,0.0,13.4,7.0,23.0,25.0,34.0,34.0,28.0,21.0,50.0,84.0,0.3,1004.0,31.0,9.0,70.0,15.0,125.0,Unhealthy for sensitive groups
2014-08-01,27.0,24.0,0.0,8.4,6.0,33.0,24.0,29.0,29.0,25.0,35.0,94.0,94.0,12.8,998.0,27.0,9.0,147.0,22.0,125.0,Unhealthy for sensitive groups
2014-08-02,28.0,23.0,0.0,10.8,6.0,41.0,24.0,29.0,29.0,25.0,35.0,80.0,93.0,1.9,996.0,28.0,10.0,295.0,22.0,162.0,Unhealthy
2014-08-03,33.0,24.0,0.0,13.4,6.0,48.0,25.0,35.0,35.0,29.0,20.0,24.0,83.0,4.4,1001.0,33.0,9.0,245.0,13.0,306.0,Hazardous
2014-08-04,34.0,25.0,0.0,13.3,8.0,55.0,26.0,38.0,38.0,30.0,14.0,11.0,80.0,0.0,1003.0,34.0,10.0,157.0,9.0,319.0,Hazardous
2014-08-05,33.0,26.0,0.0,13.3,7.0,63.0,27.0,38.0,38.0,30.0,17.0,10.0,85.0,0.0,1004.0,33.0,7.0,135.0,12.0,207.0,Very unhealthy
2014-08-06,32.0,26.0,0.0,13.3,7.0,70.0,27.0,37.0,37.0,30.0,18.0,14.0,85.0,0.1,1003.0,32.0,8.0,146.0,13.0,125.0,Unhealthy for sensitive groups
2014-08-07,31.0,26.0,0.0,13.3,6.0,77.0,26.0,35.0,35.0,29.0,18.0,32.0,85.0,0.0,1002.0,31.0,8.0,130.0,13.0,125.0,Unhealthy for sensitive groups
2014-08-08,29.0,25.0,0.0,12.0,6.0,84.0,25.0,32.0,32.0,27.0,12.0,65.0,91.0,5.4,1003.0,29.0,9.0,87.0,8.0,125.0,Unhealthy for sensitive groups
2014-08-09,30.0,24.0,0.0,10.8,6.0,92.0,25.0,32.0,32.0,27.0,6.0,79.0,89.0,0.4,1004.0,30.0,6.0,114.0,4.0,188.0,Unhealthy
2014-08-10,29.0,23.0,0.0,9.5,6.0,99.0,24.0,29.0,29.0,26.0,15.0,75.0,89.0,0.0,1004.0,29.0,8.0,273.0,11.0,305.0,Hazardous
2014-08-11,29.0,22.0,0.0,13.2,7.0,100.0,22.0,29.0,29.0,26.0,13.0,32.0,80.0,0.0,1005.0,29.0,10.0,62.0,9.0,183.0,Unhealthy
2014-08-12,26.0,24.0,0.0,10.8,6.0,87.0,22.0,28.0,28.0,25.0,14.0,67.0,81.0,0.0,1006.0,26.0,10.0,84.0,9.0,150.0,Unhealthy for sensitive groups
2014-08-13,30.0,24.0,0.0,13.2,7.0,79.0,23.0,31.0,31.0,27.0,17.0,49.0,79.0,0.0,1005.0,30.0,10.0,106.0,13.0,247.0,Very unhealthy
2014-08-14,29.0,22.0,0.0,8.2,6.0,72.0,25.0,30.0,30.0,26.0,16.0,75.0,91.0,0.6,1006.0,29.0,6.0,182.0,10.0,150.0,Unhealthy for sensitive groups
2014-08-15,27.0,22.0,0.0,12.0,6.0,65.0,22.0,28.0,28.0,25.0,11.0,59.0,86.0,0.0,1010.0,27.0,7.0,192.0,7.0,153.0,Unhealthy
2014-08-16,28.0,22.0,0.0,8.2,6.0,57.0,23.0,28.0,28.0,25.0,15.0,73.0,87.0,0.2,1010.0,28.0,8.0,90.0,10.0,217.0,Very unhealthy
2014-08-17,25.0,21.0,0.0,8.2,5.0,50.0,23.0,27.0,27.0,24.0,19.0,95.0,94.0,4.8,1007.0,25.0,7.0,239.0,12.0,175.0,Unhealthy
2014-08-18,26.0,21.0,0.0,8.2,5.0,43.0,22.0,26.0,26.0,23.0,11.0,93.0,95.0,15.2,1011.0,26.0,4.0,228.0,8.0,190.0,Unhealthy
2014-08-19,22.0,21.0,0.0,8.2,5.0,36.0,22.0,22.0,25.0,22.0,14.0,92.0,96.0,27.0,1011.0,22.0,3.0,30.0,9.0,150.0,Unhealthy for sensitive groups
2014-08-20,23.0,21.0,0.0,10.7,5.0,28.0,21.0,22.0,25.0,22.0,17.0,62.0,96.0,11.6,1010.0,23.0,6.0,135.0,11.0,175.0,Unhealthy
2014-08-21,28.0,19.0,0.0,13.1,6.0,21.0,23.0,27.0,27.0,25.0,11.0,42.0,88.0,0.2,1011.0,28.0,7.0,193.0,7.0,300.0,Very unhealthy
2014-08-22,29.0,23.0,0.0,13.1,6.0,14.0,24.0,31.0,31.0,27.0,15.0,26.0,89.0,0.0,1010.0,29.0,8.0,127.0,11.0,217.0,Very unhealthy
2014-08-23,31.0,23.0,0.0,13.0,7.0,7.0,25.0,33.0,33.0,28.0,9.0,38.0,85.0,0.1,1008.0,31.0,8.0,160.0,5.0,260.0,Very unhealthy
2014-08-24,32.0,26.0,0.0,12.0,6.0,0.0,26.0,35.0,35.0,29.0,16.0,49.0,84.0,6.5,1006.0,32.0,10.0,195.0,9.0,309.0,Hazardous
2014-08-25,29.0,23.0,0.0,12.0,6.0,0.0,23.0,30.0,30.0,26.0,15.0,59.0,85.0,0.2,1010.0,29.0,10.0,205.0,10.0,287.0,Very unhealthy
2014-08-26,28.0,22.0,0.0,11.9,6.0,1.0,22.0,28.0,28.0,25.0,12.0,58.0,83.0,0.0,1014.0,28.0,8.0,74.0,8.0,290.0,Very unhealthy
2014-08-27,24.0,21.0,0.0,8.1,5.0,8.0,21.0,25.0,25.0,23.0,21.0,92.0,90.0,3.7,1014.0,24.0,9.0,91.0,13.0,227.0,Very unhealthy
2014-08-28,30.0,22.0,0.0,13.0,6.0,15.0,24.0,31.0,31.0,26.0,7.0,52.0,89.0,1.3,1014.0,30.0,6.0,105.0,5.0,230.0,Very unhealthy
2014-08-29,27.0,22.0,0.0,9.4,6.0,22.0,24.0,29.0,29.0,25.0,8.0,63.0,91.0,7.2,1013.0,27.0,7.0,107.0,5.0,223.0,Very unhealthy
2014-08-30,28.0,21.0,0.0,12.9,6.0,30.0,22.0,28.0,28.0,25.0,12.0,58.0,88.0,0.4,1013.0,28.0,6.0,148.0,8.0,125.0,Unhealthy for sensitive groups
2014-08-31,28.0,22.0,0.0,10.6,6.0,33.0,23.0,28.0,28.0,25.0,16.0,66.0,88.0,0.0,1010.0,28.0,8.0,107.0,10.0,138.0,Unhealthy for sensitive groups
2014-09-01,30.0,24.0,0.0,12.9,6.0,46.0,24.0,31.0,31.0,27.0,17.0,65.0,88.0,2.4,1009.0,30.0,8.0,262.0,11.0,190.0,Unhealthy
2014-09-02,31.0,23.0,0.0,12.9,7.0,53.0,25.0,32.0,32.0,27.0,14.0,56.0,88.0,0.1,1008.0,31.0,8.0,241.0,9.0,247.0,Very unhealthy
2014-09-03,25.0,21.0,0.0,11.9,5.0,61.0,22.0,26.0,26.0,23.0,16.0,58.0,94.0,5.5,1009.0,25.0,7.0,281.0,11.0,214.0,Very unhealthy
2014-09-04,28.0,19.0,0.0,11.9,6.0,68.0,21.0,26.0,26.0,24.0,13.0,50.0,84.0,0.2,1010.0,28.0,9.0,223.0,9.0,337.0,Hazardous
2014-09-05,28.0,21.0,0.0,12.8,7.0,76.0,22.0,28.0,28.0,25.0,14.0,25.0,84.0,0.0,1011.0,28.0,10.0,113.0,10.0,326.0,Hazardous
2014-09-06,29.0,23.0,0.0,12.8,7.0,84.0,23.0,29.0,29.0,26.0,14.0,35.0,86.0,0.0,1010.0,29.0,8.0,73.0,10.0,253.0,Very unhealthy
2014-09-07,29.0,22.0,0.0,12.8,6.0,91.0,23.0,29.0,29.0,26.0,11.0,46.0,88.0,0.3,1009.0,29.0,6.0,78.0,8.0,170.0,Unhealthy
2014-09-08,28.0,21.0,0.0,11.9,6.0,99.0,22.0,27.0,27.0,25.0,11.0,47.0,82.0,0.0,1008.0,28.0,8.0,88.0,8.0,217.0,Very unhealthy
2014-09-09,28.0,23.0,0.0,10.6,6.0,100.0,22.0,28.0,28.0,25.0,14.0,60.0,84.0,0.4,1009.0,28.0,8.0,95.0,9.0,180.0,Unhealthy
2014-09-10,27.0,23.0,0.0,10.6,6.0,86.0,22.0,27.0,27.0,25.0,16.0,53.0,84.0,0.0,1011.0,27.0,10.0,69.0,11.0,250.0,Very unhealthy
2014-09-11,27.0,22.0,0.0,12.7,6.0,79.0,19.0,26.0,26.0,24.0,17.0,47.0,73.0,0.0,1012.0,27.0,10.0,84.0,11.0,138.0,Unhealthy for sensitive groups
2014-09-12,26.0,22.0,0.0,7.9,5.0,71.0,22.0,27.0,27.0,24.0,19.0,90.0,89.0,7.1,1009.0,26.0,9.0,144.0,12.0,138.0,Unhealthy for sensitive groups
2014-09-13,27.0,22.0,0.0,11.9,6.0,64.0,21.0,28.0,28.0,25.0,17.0,64.0,81.0,9.0,1013.0,27.0,9.0,120.0,12.0,125.0,Unhealthy for sensitive groups
2014-09-14,27.0,22.0,0.0,9.2,5.0,56.0,21.0,27.0,27.0,24.0,21.0,69.0,82.0,0.9,1013.0,27.0,10.0,81.0,14.0,162.0,Unhealthy
2014-09-15,27.0,22.0,0.0,11.9,5.0,48.0,20.0,26.0,26.0,24.0,19.0,46.0,80.0,0.0,1014.0,27.0,10.0,67.0,13.0,138.0,Unhealthy for sensitive groups
2014-09-16,26.0,21.0,0.0,6.1,5.0,41.0,20.0,26.0,26.0,24.0,19.0,58.0,79.0,0.0,1015.0,26.0,10.0,78.0,12.0,138.0,Unhealthy for sensitive groups
2014-09-17,27.0,22.0,0.0,7.5,5.0,33.0,20.0,27.0,27.0,24.0,18.0,63.0,79.0,0.0,1016.0,27.0,10.0,76.0,12.0,138.0,Unhealthy for sensitive groups
2014-09-18,22.0,19.0,0.0,6.1,5.0,26.0,19.0,21.0,23.0,21.0,20.0,95.0,87.0,0.2,1016.0,22.0,9.0,47.0,13.0,162.0,Unhealthy
2014-09-19,19.0,18.0,0.0,6.1,4.0,18.0,18.0,19.0,19.0,19.0,15.0,82.0,96.0,7.0,1013.0,19.0,5.0,298.0,10.0,217.0,Very unhealthy
2014-09-20,25.0,17.0,0.0,11.6,5.0,11.0,19.0,22.0,22.0,21.0,16.0,54.0,87.0,0.8,1012.0,25.0,7.0,160.0,10.0,273.0,Very unhealthy
2014-09-21,25.0,20.0,0.0,10.2,5.0,3.0,19.0,25.0,25.0,23.0,28.0,54.0,79.0,0.2,1013.0,25.0,10.0,53.0,18.0,138.0,Unhealthy for sensitive groups
2014-09-22,24.0,22.0,0.0,7.4,5.0,0.0,20.0,25.0,25.0,23.0,45.0,78.0,87.0,8.1,1011.0,24.0,9.0,51.0,27.0,138.0,Unhealthy for sensitive groups
2014-09-23,25.0,22.0,0.0,6.0,5.0,0.0,23.0,26.0,26.0,24.0,35.0,100.0,96.0,4.7,1005.0,25.0,9.0,152.0,23.0,188.0,Unhealthy
2014-09-24,26.0,20.0,0.0,6.0,5.0,0.0,21.0,25.0,25.0,23.0,23.0,67.0,88.0,0.1,1012.0,26.0,10.0,197.0,16.0,177.0,Unhealthy
2014-09-25,26.0,19.0,0.0,11.6,6.0,4.0,20.0,25.0,25.0,23.0,12.0,17.0,82.0,0.0,1015.0,26.0,10.0,53.0,8.0,301.0,Hazardous
2014-09-26,27.0,20.0,0.0,8.8,5.0,12.0,21.0,25.0,25.0,24.0,14.0,42.0,86.0,0.2,1014.0,27.0,9.0,120.0,10.0,315.0,Hazardous
2014-09-27,27.0,21.0,0.0,10.2,5.0,19.0,22.0,27.0,27.0,24.0,16.0,35.0,87.0,0.3,1015.0,27.0,9.0,120.0,11.0,240.0,Very unhealthy
2014-09-28,27.0,22.0,0.0,11.6,7.0,27.0,22.0,27.0,27.0,25.0,23.0,17.0,84.0,0.0,1013.0,27.0,10.0,126.0,16.0,162.0,Unhealthy
2014-09-29,29.0,22.0,0.0,11.6,6.0,34.0,23.0,29.0,29.0,25.0,22.0,44.0,87.0,6.9,1011.0,29.0,10.0,263.0,14.0,263.0,Very unhealthy
2014-09-30,22.0,17.0,0.0,6.0,5.0,42.0,18.0,21.0,22.0,21.0,27.0,86.0,85.0,0.1,1018.0,22.0,10.0,137.0,19.0,138.0,Unhealthy for sensitive groups
2014-10-01,24.0,16.0,0.0,11.6,6.0,48.0,17.0,20.0,21.0,20.0,11.0,18.0,81.0,0.0,1017.0,24.0,9.0,170.0,7.0,214.0,Very unhealthy
2014-10-02,26.0,16.0,0.0,10.2,5.0,55.0,18.0,23.0,23.0,22.0,12.0,39.0,79.0,0.0,1013.0,26.0,10.0,232.0,7.0,290.0,Very unhealthy
2014-10-03,24.0,16.0,0.0,11.6,6.0,62.0,17.0,22.0,24.0,22.0,19.0,10.0,76.0,0.0,1015.0,24.0,10.0,15.0,15.0,302.0,Hazardous
2014-10-04,24.0,15.0,0.0,11.6,6.0,69.0,16.0,21.0,22.0,21.0,18.0,2.0,75.0,0.0,1017.0,24.0,10.0,104.0,14.0,162.0,Unhealthy
2014-10-05,25.0,17.0,0.0,11.6,6.0,77.0,17.0,22.0,22.0,21.0,23.0,10.0,77.0,0.0,1019.0,25.0,10.0,266.0,16.0,200.0,Unhealthy
2014-10-06,23.0,16.0,0.0,11.6,6.0,84.0,15.0,20.0,21.0,20.0,21.0,9.0,73.0,0.0,1022.0,23.0,10.0,221.0,16.0,253.0,Very unhealthy
2014-10-07,23.0,15.0,0.0,8.8,5.0,91.0,14.0,20.0,20.0,20.0,17.0,30.0,72.0,0.1,1021.0,23.0,10.0,125.0,12.0,193.0,Unhealthy
2014-10-08,23.0,15.0,0.0,7.3,5.0,99.0,16.0,20.0,21.0,20.0,17.0,37.0,77.0,0.1,1020.0,23.0,10.0,52.0,12.0,147.0,Unhealthy for sensitive groups
2014-10-09,23.0,16.0,0.0,11.6,6.0,100.0,17.0,20.0,21.0,20.0,18.0,35.0,80.0,0.1,1018.0,23.0,10.0,46.0,12.0,175.0,Unhealthy
2014-10-10,24.0,18.0,0.0,8.7,5.0,87.0,17.0,21.0,22.0,21.0,23.0,41.0,80.0,0.0,1017.0,24.0,10.0,30.0,16.0,207.0,Very unhealthy
2014-10-11,25.0,18.0,0.0,7.3,5.0,80.0,19.0,23.0,23.0,22.0,26.0,58.0,82.0,0.3,1018.0,25.0,10.0,28.0,18.0,230.0,Very unhealthy
2014-10-12,24.0,19.0,0.0,11.6,5.0,72.0,16.0,21.0,22.0,21.0,37.0,52.0,72.0,0.0,1015.0,24.0,10.0,261.0,26.0,197.0,Unhealthy
2014-10-13,20.0,14.0,0.0,10.2,4.0,65.0,10.0,17.0,17.0,17.0,35.0,31.0,63.0,0.1,1019.0,20.0,10.0,323.0,24.0,207.0,Very unhealthy
2014-10-14,19.0,11.0,0.0,11.6,5.0,58.0,6.0,16.0,17.0,16.0,19.0,0.0,51.0,0.0,1021.0,19.0,10.0,323.0,14.0,301.0,Hazardous
2014-10-15,21.0,10.0,0.0,11.6,5.0,51.0,8.0,18.0,18.0,18.0,11.0,5.0,53.0,0.0,1021.0,21.0,10.0,277.0,8.0,336.0,Hazardous
